,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
366,Ronnie Price,PG,33,PHO,14,134,50.0,50.0,0.0,0.0,0.0,0,0.3,1.7,0.16699999999999998,0.2,1.2,0.17600000000000002,0.1,0.5,0.14300000000000002,0.22899999999999998,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,5.9,0.272,0.708,0.16699999999999998,2.4,6.7,4.5,3.9,0.6,10.4,9.0,-0.1,0.1,0.0,0.002,-5.7,2.3,-3.4,0.0
367,Tim Quarterman,SG,22,POR,16,80,5.0,50.0,45.0,0.0,0.0,0,0.8,1.8,0.44799999999999995,0.3,0.8,0.385,0.5,1.0,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,10.2,0.511,0.44799999999999995,0.10300000000000001,5.5,13.9,9.7,1.2,3.0,26.6,22.8,-0.1,0.1,-0.1,-0.044000000000000004,-2.0,-0.9,-2.8,0.0
368,Chasson Randle,PG,23,TOT,26,299,100.0,0.0,0.0,0.0,0.0,0,1.5,3.8,0.408,0.6,1.8,0.34,0.9,2.0,0.47100000000000003,0.49,1.6,1.7,0.953,0.2,1.0,1.2,1.3,0.3,0.1,0.7,1.5,5.3,13.6,0.586,0.48,0.439,2.2,9.4,5.8,1.5,0.5,14.0,19.7,0.5,0.1,0.7,0.106,-1.1,-0.6,-1.7,0.0
369,Julius Randle,PF,22,LAL,74,2132,0.0,0.0,0.0,67.0,33.0,73,5.1,10.4,0.488,0.2,0.9,0.27,4.9,9.6,0.507,0.499,2.8,3.8,0.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,13.2,16.3,0.5429999999999999,0.08199999999999999,0.365,7.4,25.8,16.3,1.1,1.4,16.2,21.4,2.0,1.5,3.5,0.08,-0.6,-0.3,-0.9,0.6
370,Zach Randolph,PF,35,MEM,73,1786,0.0,0.0,1.0,56.0,43.0,5,5.9,13.2,0.449,0.3,1.3,0.223,5.6,11.9,0.474,0.46,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,18.5,0.49,0.098,0.2,11.3,27.4,19.2,1.1,0.5,8.6,29.2,0.8,2.4,3.2,0.086,1.0,-1.6,-0.5,0.7
371,JJ Redick,SG,32,LAC,78,2198,14.0,84.0,2.0,0.0,0.0,78,5.1,11.4,0.445,2.6,6.0,0.429,2.5,5.4,0.462,0.5579999999999999,2.3,2.6,0.8909999999999999,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0,14.8,0.599,0.526,0.22699999999999998,0.6,7.9,4.4,1.2,0.5,9.1,22.0,3.3,1.5,4.8,0.105,1.6,-1.2,0.4,1.4
372,Willie Reed,C,26,MIA,71,1031,0.0,0.0,0.0,0.0,100.0,5,2.3,4.0,0.568,0.0,0.1,0.25,2.3,4.0,0.573,0.57,0.7,1.2,0.557,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,5.3,17.1,0.578,0.013999999999999999,0.309,13.7,22.0,17.8,0.9,3.6,8.7,15.3,2.1,1.5,3.6,0.168,-0.9,0.0,-0.9,0.3
373,Josh Richardson,SG,23,MIA,53,1614,1.0,16.0,80.0,4.0,0.0,34,3.8,9.7,0.39399999999999996,1.4,4.3,0.33,2.4,5.4,0.444,0.467,1.1,1.5,0.779,0.7,2.5,3.2,2.6,1.1,0.7,1.2,2.5,10.2,10.7,0.493,0.442,0.15,2.4,9.2,5.8,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-2.0,0.9,-1.1,0.4
374,Malachi Richardson,SG,21,SAC,22,198,0.0,77.0,23.0,0.0,0.0,0,1.3,3.1,0.41200000000000003,0.4,1.3,0.28600000000000003,0.9,1.8,0.5,0.47100000000000003,0.7,0.9,0.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6,9.6,0.517,0.41200000000000003,0.27899999999999997,1.8,11.5,6.7,1.3,0.5,9.5,19.3,0.0,0.1,0.1,0.027999999999999997,-3.4,-1.4,-4.8,-0.1
375,Austin Rivers,SG,24,LAC,74,2054,8.0,67.0,25.0,0.0,0.0,29,4.4,9.9,0.442,1.5,4.0,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0,11.4,0.545,0.409,0.261,1.1,7.5,4.4,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059000000000000004,-1.2,-1.0,-2.2,-0.1
376,Andre Roberson,SF,25,OKC,79,2376,0.0,9.0,88.0,3.0,0.0,79,2.7,5.9,0.46399999999999997,0.6,2.3,0.245,2.2,3.5,0.609,0.513,0.6,1.4,0.423,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,6.6,9.6,0.51,0.397,0.24,4.6,14.2,9.4,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.5,1.4,-1.0,0.6
377,Brian Roberts,PG,31,CHO,41,416,99.0,1.0,0.0,0.0,0.0,2,1.1,3.0,0.377,0.4,1.1,0.386,0.7,1.9,0.37200000000000005,0.447,0.8,1.0,0.846,0.1,0.8,1.0,1.3,0.2,0.0,0.6,0.4,3.5,9.8,0.51,0.361,0.32,1.3,9.0,5.2,1.1,0.2,15.7,17.9,0.0,0.3,0.2,0.027999999999999997,-2.8,-1.3,-4.2,-0.2
378,Glenn Robinson III,SF,23,IND,69,1427,0.0,51.0,49.0,0.0,0.0,27,2.3,4.9,0.467,0.7,1.8,0.392,1.6,3.1,0.512,0.54,0.8,1.1,0.711,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,6.1,11.5,0.564,0.37,0.225,4.5,14.7,9.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-0.5,0.2,-0.3,0.6
379,Thomas Robinson,PF,25,LAL,48,560,0.0,0.0,0.0,45.0,55.0,1,2.2,4.1,0.536,0.0,0.0,0.0,2.2,4.1,0.5379999999999999,0.536,0.6,1.4,0.47,1.8,2.9,4.6,0.6,0.5,0.2,1.0,1.6,5.0,17.3,0.535,0.005,0.337,15.8,28.1,21.8,2.3,1.3,17.0,20.7,0.3,0.6,0.9,0.079,-1.1,-1.0,-2.1,0.0
380,Sergio Rodriguez,PG,30,PHI,68,1518,99.0,1.0,0.0,0.0,0.0,30,3.1,7.9,0.392,1.4,3.7,0.365,1.7,4.2,0.415,0.478,0.3,0.4,0.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8,11.1,0.484,0.47,0.05,1.5,9.9,5.7,1.6,0.2,18.9,19.3,-0.3,1.0,0.7,0.023,-1.2,-1.6,-2.7,-0.3
381,Rajon Rondo,PG,30,CHI,69,1843,100.0,0.0,0.0,0.0,0.0,42,3.3,8.1,0.408,0.7,1.9,0.376,2.6,6.2,0.418,0.45299999999999996,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,13.6,0.461,0.237,0.08900000000000001,4.2,16.6,10.4,2.7,0.5,22.5,17.8,-0.4,2.7,2.3,0.06,-1.6,1.0,-0.5,0.7
382,Derrick Rose,PG,28,NYK,64,2082,83.0,17.0,0.0,0.0,0.0,64,7.2,15.3,0.47100000000000003,0.2,0.9,0.217,7.0,14.3,0.48700000000000004,0.47700000000000004,3.5,4.0,0.8740000000000001,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0,17.0,0.53,0.061,0.259,3.4,9.3,6.4,1.1,0.7,11.9,25.7,2.4,0.6,3.0,0.068,1.0,-2.0,-1.0,0.5
383,Terrence Ross,SF,25,TOT,78,1955,0.0,5.0,85.0,10.0,0.0,24,4.2,9.6,0.43700000000000006,1.8,5.0,0.363,2.4,4.6,0.518,0.532,0.8,1.0,0.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,13.4,0.55,0.524,0.10300000000000001,1.0,10.8,5.9,2.2,1.4,8.0,19.3,1.5,2.0,3.5,0.086,-0.3,0.1,-0.2,0.9
384,Terry Rozier,PG,22,BOS,74,1263,73.0,27.0,0.0,0.0,0.0,0,2.0,5.6,0.36700000000000005,0.8,2.4,0.318,1.3,3.1,0.405,0.43700000000000006,0.7,0.9,0.773,0.5,2.5,3.1,1.8,0.6,0.1,0.6,0.9,5.5,10.9,0.466,0.436,0.161,3.6,16.3,10.0,1.8,0.7,9.7,17.1,0.0,1.4,1.4,0.054000000000000006,-1.6,0.1,-1.4,0.2
385,Ricky Rubio,PG,26,MIN,75,2469,94.0,6.0,0.0,0.0,0.0,75,3.5,8.7,0.402,0.8,2.6,0.306,2.7,6.1,0.44299999999999995,0.44799999999999995,3.4,3.8,0.8909999999999999,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1,16.8,0.539,0.302,0.43799999999999994,3.2,11.4,7.2,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.11900000000000001,1.2,-0.2,0.9,1.8
386,Damjan Rudez,SF,30,ORL,45,314,0.0,0.0,22.0,69.0,8.0,0,0.7,2.0,0.35200000000000004,0.4,1.4,0.313,0.2,0.5,0.45799999999999996,0.466,0.0,0.0,0.0,0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,1.8,6.3,0.466,0.727,0.0,1.7,7.1,4.3,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-4.2,-0.3,-4.5,-0.2
387,Brandon Rush,SG,31,MIN,47,1030,0.0,92.0,8.0,0.0,0.0,33,1.5,4.0,0.374,0.9,2.4,0.386,0.6,1.6,0.35600000000000004,0.49200000000000005,0.3,0.4,0.722,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2,6.6,0.505,0.61,0.096,1.8,9.5,5.6,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2.0,-0.5,-2.5,-0.1
388,DAngelo Russell,PG,20,LAL,63,1811,93.0,7.0,0.0,0.0,0.0,60,5.6,13.8,0.405,2.1,6.1,0.35200000000000004,3.4,7.7,0.447,0.483,2.3,3.0,0.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,15.6,15.3,0.518,0.44299999999999995,0.217,1.8,11.9,6.7,2.3,0.7,15.6,26.6,0.3,1.0,1.3,0.033,0.7,-1.5,-0.8,0.6
389,Domantas Sabonis,PF,20,OKC,81,1632,0.0,0.0,0.0,84.0,16.0,66,2.4,5.9,0.39899999999999997,0.6,2.0,0.321,1.7,4.0,0.43799999999999994,0.452,0.5,0.8,0.657,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5,5.9,6.9,0.469,0.331,0.139,3.1,16.4,9.8,1.2,1.6,14.0,15.4,-1.0,1.8,0.8,0.022000000000000002,-4.5,-0.1,-4.5,-1.0
390,Larry Sanders,C,28,CLE,5,13,0.0,0.0,0.0,0.0,100.0,0,0.2,0.8,0.25,0.0,0.0,0.0,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.6,0.2,0.8,0.0,0.2,0.2,0.4,1.0,0.8,6.5,0.41,0.0,0.5,26.3,8.2,17.0,3.8,6.2,29.1,23.6,0.0,0.0,0.0,-0.028999999999999998,-13.4,-1.7,-15.0,0.0
391,Dario Saric,PF,22,PHI,81,2129,0.0,0.0,10.0,89.0,2.0,36,4.7,11.4,0.41100000000000003,1.3,4.2,0.311,3.4,7.2,0.469,0.46799999999999997,2.1,2.7,0.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8,12.8,0.508,0.368,0.237,5.8,20.8,13.3,1.3,1.1,15.2,24.6,-1.2,2.2,1.0,0.023,-1.3,-0.9,-2.3,-0.2
392,Tomas Satoransky,SG,25,WAS,57,719,3.0,62.0,35.0,1.0,0.0,3,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.6970000000000001,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,8.5,0.47700000000000004,0.252,0.22399999999999998,3.9,9.1,6.5,1.8,0.7,19.0,12.1,0.1,0.5,0.6,0.04,-3.1,0.7,-2.4,-0.1
393,Dennis Schroder,PG,23,ATL,79,2485,100.0,0.0,0.0,0.0,0.0,78,6.9,15.4,0.451,1.3,3.7,0.34,5.7,11.6,0.48700000000000004,0.493,2.8,3.2,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,17.9,16.1,0.5329999999999999,0.242,0.21,1.9,9.0,5.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,1.1,-1.0,0.0,1.3
394,Luis Scola,PF,36,BRK,36,461,0.0,0.0,0.0,47.0,53.0,1,2.0,4.2,0.47,0.5,1.4,0.34,1.5,2.8,0.535,0.526,0.7,1.0,0.6759999999999999,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,5.1,13.9,0.55,0.331,0.245,11.9,19.9,16.0,1.4,0.7,16.9,18.7,0.4,0.4,0.8,0.08199999999999999,-1.8,-1.1,-2.9,-0.1
395,Mike Scott,PF,28,ATL,18,195,0.0,0.0,5.0,92.0,3.0,0,0.9,3.3,0.28800000000000003,0.2,1.5,0.14800000000000002,0.7,1.8,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5,5.9,0.36,0.45799999999999996,0.136,5.7,15.0,10.4,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.013999999999999999,-4.7,-0.7,-5.5,-0.2
396,Thabo Sefolosha,SF,32,ATL,62,1596,0.0,2.0,84.0,13.0,0.0,42,2.8,6.4,0.441,0.7,1.9,0.342,2.1,4.4,0.484,0.49200000000000005,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2,11.9,0.519,0.304,0.19,3.8,14.7,9.3,3.0,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-2.1,2.5,0.4,1.0
397,Wayne Selden,SG,22,TOT,14,236,0.0,46.0,53.0,1.0,0.0,5,1.8,4.1,0.431,0.5,2.0,0.25,1.3,2.1,0.6,0.491,1.0,1.6,0.636,0.1,1.1,1.1,0.9,0.4,0.1,0.9,1.3,5.1,6.9,0.525,0.483,0.379,0.5,7.2,3.8,1.3,0.4,15.1,15.3,-0.1,0.2,0.1,0.016,-4.6,-1.0,-5.5,-0.2
398,Kevin Seraphin,PF,27,IND,49,559,0.0,0.0,0.0,49.0,51.0,3,2.2,4.0,0.551,0.0,0.0,0.0,2.2,4.0,0.556,0.551,0.3,0.4,0.636,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7,14.4,0.5589999999999999,0.01,0.111,8.3,20.0,14.3,0.6,3.1,12.3,19.0,0.4,0.6,1.0,0.08199999999999999,-2.5,-0.9,-3.4,-0.2
399,Ramon Sessions,PG,30,CHO,50,811,84.0,16.0,0.0,0.0,0.0,1,2.0,5.3,0.38,0.4,1.2,0.33899999999999997,1.6,4.0,0.39299999999999996,0.42,1.8,2.4,0.7709999999999999,0.2,1.2,1.5,2.6,0.5,0.1,0.9,0.9,6.2,12.4,0.495,0.23600000000000002,0.449,1.5,8.5,4.9,1.7,0.3,12.7,20.1,0.3,0.6,0.9,0.055,-2.0,-0.4,-2.4,-0.1
400,Iman Shumpert,SG,26,CLE,76,1937,16.0,78.0,6.0,0.0,0.0,31,2.6,6.4,0.41100000000000003,1.2,3.4,0.36,1.4,3.0,0.469,0.507,0.9,1.2,0.789,0.5,2.4,2.9,1.4,0.8,0.4,1.0,2.0,7.5,9.0,0.536,0.534,0.184,2.3,9.9,6.2,1.6,1.1,12.9,14.0,0.7,1.4,2.0,0.05,-2.3,0.1,-2.3,-0.1
401,Pascal Siakam,PF,22,TOR,55,859,0.0,0.0,1.0,95.0,5.0,38,1.9,3.7,0.502,0.0,0.1,0.14300000000000002,1.9,3.6,0.515,0.505,0.4,0.6,0.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2,11.5,0.523,0.034,0.156,8.4,15.9,12.2,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.08900000000000001,-3.0,0.7,-2.4,-0.1
402,Jonathon Simmons,SG,27,SAS,78,1392,3.0,94.0,3.0,1.0,0.0,8,2.3,5.4,0.42,0.4,1.3,0.294,1.9,4.1,0.461,0.456,1.3,1.7,0.75,0.3,1.8,2.1,1.6,0.6,0.3,1.0,1.9,6.2,9.9,0.504,0.242,0.314,1.7,11.1,6.5,1.7,1.5,13.7,18.0,-0.1,2.1,2.0,0.068,-3.7,1.1,-2.6,-0.2
403,Kyle Singler,SF,28,OKC,32,385,0.0,9.0,82.0,9.0,0.0,2,1.1,2.6,0.41,0.2,1.2,0.18899999999999997,0.8,1.4,0.5870000000000001,0.452,0.4,0.5,0.765,0.3,1.3,1.5,0.3,0.2,0.2,0.3,0.9,2.8,5.9,0.486,0.446,0.205,2.3,11.5,6.9,0.9,1.0,10.8,11.2,0.0,0.3,0.3,0.034,-4.1,-0.2,-4.3,-0.2
404,Marcus Smart,SG,22,BOS,79,2399,6.0,66.0,28.0,0.0,0.0,24,3.4,9.5,0.359,1.2,4.2,0.28300000000000003,2.2,5.3,0.42,0.42200000000000004,2.6,3.2,0.812,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,10.6,12.0,0.486,0.44299999999999995,0.33399999999999996,3.7,10.4,7.1,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.9,0.6,-1.3,0.4
405,Ish Smith,PG,28,DET,81,1955,100.0,0.0,0.0,0.0,0.0,32,4.1,9.2,0.439,0.3,1.3,0.267,3.7,8.0,0.467,0.45799999999999996,0.9,1.3,0.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,9.4,14.7,0.47700000000000004,0.14,0.136,1.1,12.4,6.6,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-0.5,0.8,0.3,1.1
406,JR Smith,SG,31,CLE,41,1187,1.0,74.0,25.0,1.0,0.0,35,3.0,8.7,0.34600000000000003,2.3,6.6,0.35100000000000003,0.7,2.1,0.32899999999999996,0.479,0.2,0.4,0.667,0.4,2.3,2.8,1.5,1.0,0.3,0.6,1.9,8.6,8.1,0.484,0.7609999999999999,0.042,1.6,8.6,5.2,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-1.8,-0.2,-2.1,0.0
407,Jason Smith,C,30,WAS,74,1068,0.0,0.0,0.0,0.0,100.0,3,2.4,4.4,0.529,0.5,1.1,0.474,1.9,3.4,0.546,0.585,0.5,0.7,0.6859999999999999,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,5.7,13.6,0.598,0.237,0.155,6.8,20.4,13.6,1.0,4.2,14.2,16.7,1.0,1.3,2.3,0.10300000000000001,-2.1,0.4,-1.8,0.1
408,Tony Snell,SG,25,MIL,80,2336,1.0,86.0,13.0,0.0,0.0,80,3.1,6.8,0.455,1.8,4.4,0.406,1.3,2.3,0.5479999999999999,0.588,0.6,0.7,0.81,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,8.5,9.7,0.603,0.6559999999999999,0.107,1.1,11.1,6.2,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,-1.0,-0.7,-1.7,0.2
409,Marreese Speights,C,29,LAC,82,1286,0.0,0.0,0.0,7.0,93.0,2,3.0,6.7,0.445,1.3,3.4,0.37200000000000005,1.7,3.3,0.52,0.539,1.5,1.7,0.8759999999999999,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,8.7,17.5,0.584,0.505,0.25,7.9,24.1,16.2,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.155,0.9,-0.3,0.6,0.9
410,Tiago Splitter,C,32,PHI,8,76,0.0,0.0,0.0,0.0,100.0,0,1.8,3.9,0.452,0.3,0.8,0.33299999999999996,1.5,3.1,0.48,0.484,1.1,1.4,0.818,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,4.9,15.0,0.544,0.19399999999999998,0.355,11.6,20.3,15.9,0.6,1.0,14.3,23.9,0.1,0.1,0.1,0.07200000000000001,-1.6,-2.7,-4.3,0.0
411,Nik Stauskas,SG,23,PHI,80,2188,5.0,78.0,17.0,0.0,0.0,27,3.1,7.9,0.396,1.7,4.5,0.368,1.5,3.4,0.433,0.5,1.5,1.9,0.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,9.5,9.0,0.54,0.5660000000000001,0.237,1.1,10.3,5.7,1.0,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-2.1,-0.8,-2.8,-0.5
412,Lance Stephenson,SG,26,TOT,18,361,1.0,55.0,44.0,0.0,0.0,0,3.0,6.7,0.45,0.3,1.1,0.3,2.7,5.6,0.48,0.475,0.4,0.7,0.615,0.2,2.7,2.9,3.3,0.3,0.2,1.4,1.8,6.8,9.6,0.485,0.16699999999999998,0.10800000000000001,1.2,14.8,8.0,0.7,0.7,17.1,18.7,-0.2,0.2,0.1,0.008,-3.4,-0.6,-4.0,-0.2
413,Jarnell Stokes,C,23,DEN,2,7,0.0,0.0,0.0,0.0,100.0,0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.5,1.5,31.5,0.7979999999999999,0.0,2.0,15.9,15.6,15.8,7.0,0.0,0.0,11.4,0.1,0.0,0.1,0.48,4.9,11.9,16.8,0.0
414,Diamond Stone,C,19,LAC,7,24,0.0,0.0,0.0,0.0,100.0,0,0.4,1.9,0.231,0.0,0.0,0.0,0.4,1.9,0.231,0.231,0.6,0.6,1.0,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,1.4,-1.2,0.33899999999999997,0.0,0.308,4.8,22.7,14.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.21100000000000002,-14.9,-5.9,-20.8,-0.1
415,Rodney Stuckey,PG,30,IND,39,696,51.0,48.0,1.0,0.0,0.0,0,2.3,6.3,0.373,0.5,1.5,0.317,1.8,4.7,0.391,0.41200000000000003,2.1,2.7,0.748,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1,7.2,9.5,0.483,0.24600000000000002,0.439,1.0,12.4,6.8,1.2,0.0,15.4,22.2,-0.5,0.4,-0.1,-0.006,-3.2,-1.2,-4.4,-0.4
416,Jared Sullinger,PF,24,TOR,11,118,0.0,0.0,0.0,70.0,30.0,1,1.4,4.3,0.319,0.3,1.6,0.16699999999999998,1.1,2.6,0.414,0.35100000000000003,0.4,0.7,0.5,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4,6.0,0.366,0.38299999999999995,0.17,9.6,16.3,12.9,1.7,0.7,7.3,20.7,-0.2,0.1,-0.1,-0.031,-5.1,-2.2,-7.2,-0.2
417,Edy Tavares,C,24,TOT,2,28,0.0,0.0,0.0,0.0,100.0,0,2.0,2.5,0.8,0.0,0.0,0.0,2.0,2.5,0.8,0.8,0.0,1.5,0.0,2.0,3.5,5.5,0.5,0.0,3.0,1.0,1.5,4.0,21.3,0.633,0.0,0.6,16.3,26.8,21.6,0.0,17.3,24.0,13.2,0.0,0.1,0.1,0.15,-1.4,4.7,3.3,0.0
418,Isaiah Taylor,PG,22,HOU,4,52,46.0,54.0,0.0,0.0,0.0,0,0.3,1.8,0.14300000000000002,0.0,0.5,0.0,0.3,1.3,0.2,0.14300000000000002,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0.0,1.5,0.8,0.3,0.19,0.28600000000000003,0.28600000000000003,2.1,4.2,3.1,0.9,1.6,0.0,6.4,-0.1,0.0,0.0,-0.027999999999999997,-6.9,-0.9,-7.8,-0.1
419,Jeff Teague,PG,28,IND,82,2657,99.0,1.0,0.0,0.0,0.0,82,4.9,11.1,0.442,1.1,3.1,0.35700000000000004,3.8,8.0,0.475,0.49200000000000005,4.4,5.1,0.867,0.4,3.6,4.0,7.8,1.2,0.4,2.6,2.0,15.3,19.2,0.574,0.27699999999999997,0.457,1.4,12.4,7.0,1.9,1.1,16.5,22.1,5.7,2.4,8.1,0.146,2.3,-0.1,2.2,2.8
420,Mirza Teletovic,PF,31,MIL,70,1133,0.0,0.0,2.0,90.0,8.0,2,2.2,6.0,0.373,1.5,4.4,0.341,0.7,1.6,0.46,0.498,0.5,0.6,0.778,0.2,2.2,2.3,0.7,0.2,0.2,0.5,1.6,6.4,8.8,0.515,0.73,0.10800000000000001,1.1,15.4,8.3,0.5,1.0,7.8,19.1,-0.1,0.7,0.6,0.025,-1.7,-2.1,-3.8,-0.5
421,Garrett Temple,SG,30,SAC,65,1728,1.0,45.0,53.0,1.0,0.0,21,2.8,6.6,0.424,1.3,3.4,0.373,1.6,3.3,0.47600000000000003,0.519,0.9,1.1,0.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8,11.2,0.545,0.509,0.171,2.2,10.1,6.2,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.061,-1.5,0.8,-0.8,0.5
422,Jason Terry,SG,39,MIL,74,1365,58.0,42.0,0.0,0.0,0.0,0,1.4,3.3,0.43200000000000005,1.0,2.3,0.42700000000000005,0.4,1.0,0.444,0.5820000000000001,0.3,0.4,0.828,0.2,1.2,1.4,1.3,0.6,0.3,0.5,1.3,4.1,9.1,0.6,0.7040000000000001,0.11900000000000001,1.3,7.7,4.5,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-1.4,0.5,-0.9,0.4
423,Isaiah Thomas,PG,27,BOS,76,2569,100.0,0.0,0.0,0.0,0.0,76,9.0,19.4,0.46299999999999997,3.2,8.5,0.379,5.8,10.9,0.528,0.546,7.8,8.5,0.909,0.6,2.1,2.7,5.9,0.9,0.2,2.8,2.2,28.9,26.5,0.625,0.439,0.441,1.9,7.0,4.4,1.4,0.4,10.7,34.0,10.9,1.6,12.5,0.23399999999999999,7.8,-1.1,6.7,5.6
424,Lance Thomas,PF,28,NYK,46,968,0.0,0.0,20.0,79.0,2.0,15,2.1,5.3,0.39799999999999996,0.8,1.8,0.447,1.3,3.5,0.371,0.475,0.9,1.1,0.843,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,6.0,8.4,0.516,0.348,0.209,3.5,12.3,7.9,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.4,-1.1,-3.5,-0.4
425,Hollis Thompson,SG,25,TOT,40,752,0.0,40.0,60.0,0.0,0.0,9,1.9,5.0,0.385,0.8,2.4,0.337,1.1,2.6,0.429,0.465,0.5,0.7,0.655,0.5,2.3,2.8,0.9,0.5,0.2,0.3,1.7,5.1,7.9,0.48200000000000004,0.475,0.145,2.8,13.5,8.1,1.3,0.6,4.9,13.0,0.1,0.6,0.7,0.047,-2.9,0.3,-2.6,-0.1
426,Klay Thompson,SG,26,GSW,78,2649,0.0,75.0,25.0,0.0,0.0,78,8.3,17.6,0.46799999999999997,3.4,8.3,0.414,4.8,9.3,0.516,0.565,2.4,2.8,0.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,22.3,17.4,0.5920000000000001,0.47,0.158,2.2,9.2,5.9,1.2,1.2,8.0,26.1,4.2,2.9,7.1,0.129,2.4,-1.6,0.8,1.9
